+1	-1	0.294384824441423
+1	-1	0.93182345200996
+1	-1	0.047907334356252385
-1	-1	0.7178447784968884
+1	-1	0.3058918417145039
+1	-1	0.2564099063724836
+1	-1	0.15910397359430872
-1	-1	0.8427492398039643
-1	-1	0.9263884444797376
+1	-1	0.03781832316231437
+1	-1	0.22296908323949982
-1	-1	0.42235071392132106
-1	-1	0.9125234228476614
+1	-1	0.4716970858870747
+1	-1	0.9205957977569721
+1	-1	0.8490701856907471
+1	-1	0.05877604686223137
-1	-1	0.5951113744895337
+1	-1	0.26250589897696297
-1	-1	0.44808238906260367
-1	-1	0.815037346652751
+1	-1	0.4240245289930169
+1	-1	0.02084527042453943
-1	-1	0.5045830976066958
-1	-1	0.9201609081160829
+1	-1	0.1653160811028701
-1	-1	0.1243310287453101
+1	-1	0.024090187548635233
+1	-1	0.023277907631310546
+1	-1	0.8662432878299255
+1	-1	0.1621847307978984
-1	-1	0.8226803540485932
+1	-1	0.32155812216876756
+1	-1	0.2271964620412562
+1	-1	0.07328662003180098
+1	-1	0.08883509512634469
-1	-1	0.5927641650900395
-1	-1	0.47171450937318016
+1	-1	0.03590603576280249
+1	-1	0.19230612076752251
-1	-1	0.7818231916640535
-1	-1	0.6885598337475498
-1	-1	0.31245235028791185
+1	-1	0.0428271697906617
+1	-1	0.11261413939555198
+1	-1	0.048251128834109536
+1	-1	0.09977914259818021
+1	-1	0.10265037038600255
+1	-1	0.35908199058475554
-1	-1	0.913109388757293
-1	-1	0.9354977041863424
+1	-1	0.09362613882317417
-1	-1	0.9458390734624669
+1	-1	0.7606336806253768
-1	-1	0.9527674202875536
+1	-1	0.3744692794636796
-1	-1	0.7369921162134884
+1	-1	0.6933670593455755
+1	-1	0.39999768671558644
-1	-1	0.9743928206155057
+1	-1	0.5998566658010351
-1	-1	0.9692520253568755
+1	-1	0.5133162968800313
+1	-1	0.6646996974295831
-1	-1	0.5307097154004254
-1	-1	0.8470605706532616
+1	-1	0.07712347814565879
+1	-1	0.6289917308023646
-1	-1	0.9695244009566795
-1	-1	0.9993748726681542
-1	-1	0.20635746546410183
+1	-1	0.030694174324552126
+1	-1	0.26552059892404944
-1	-1	0.39977155987831503
-1	-1	0.946621384157598
-1	-1	0.04528474309262587
-1	-1	0.22838425357300285
-1	-1	0.13839543042164648
+1	+1	0.9985762755320408
